N,relError
14876,0.00332576
14877,0.0137394
14878,0.00682867
14879,0.00341488
14880,0.00461887
14881,0.0102709
14882,0.00701282
14883,0.000715364
14884,0.00259568
14885,0.00299417
14886,0.00497939
14887,0.000100507
14888,0.00428005
14889,0.0113474
14890,0.00417677
14891,0.00985855
14892,0.00818662
14893,0.00380785
14894,0.00654428
14895,0.00367855
14896,0.00253505
14897,0.00834828
14898,0.00127862
14899,9.99122e-05
14900,0.00130366
14901,0.00859786
14902,0.000802207
14903,0.000602054
14904,0.00515496
14905,0.00603751
14906,0.00487894
14907,0.000294263
14908,0.00839682
14909,0.00540942
14910,0.000975189
14911,7.62253e-05
14912,0.00414082
14913,0.0134559
14914,0.00708663
14915,0.00777409
14916,0.00288818
14917,0.00564035
14918,0.00569478
14919,0.0092909
14920,0.0044608
14921,0.00107915
14922,0.00301764
14923,0.00588513
14924,0.00482728
14925,0.0113715
14926,0.00969979
14927,0.00299178
14928,0.0124015
14929,0.00265501
14930,0.00180327
14931,0.00454329
14932,0.00977196
14933,0.0113083
14934,0.00300035
14935,0.000395464
14936,0.000735567
14937,0.00760391
14938,0.00459739
14939,0.00317241
14940,0.000378495
14941,0.016457
14942,0.00728003
14943,0.00012586
14944,0.00333032
14945,0.0057198
14946,0.00587821
14947,0.0035063
14948,0.00387608
14949,0.00368557
14950,0.0042935
14951,0.00532191
14952,0.00532137
14953,0.00154014
14954,0.00694569
14955,0.00852674
14956,0.00430837
14957,0.00463391
14958,0.00613453
14959,0.00677439
14960,0.00643534
14961,0.0115688
14962,0.00422268
14963,0.002745
14964,0.00536464
14965,0.00597371
14966,0.00912813
14967,0.000573856
14968,0.00368306
14969,0.00563973
14970,0.0113785
14971,0.00141803
14972,0.00424153
14973,6.78017e-05
14974,0.00150429
14975,0.000728163
14976,0.0108854
14977,0.000241139
14978,0.000746996
14979,0.00223197
14980,0.00408363
14981,0.00206468
14982,0.00583492
14983,0.000295449
14984,0.00103465
14985,0.00197095
14986,0.00815616
14987,0.00355689
14988,0.0149461
14989,0.0121783
14990,0.00130929
14991,0.00293292
14992,0.00204149
14993,0.00738657
14994,0.0118322
14995,0.0112214
14996,0.00533951
14997,0.00185186
14998,0.000327691
14999,0.00384726
15000,0.00465066
15001,0.000634296
15002,0.00244496
15003,0.000748857
15004,0.000702382
15005,0.0100036
15006,0.00228989
15007,6.94231e-05
15008,0.00137743
15009,0.00228393
15010,0.0171659
15011,0.00861937
15012,7.61263e-05
15013,0.0110265
15014,0.000617206
15015,0.00662984
15016,0.00849687
15017,0.000623466
15018,0.00314686
15019,0.00127666
15020,0.00741475
15021,0.00943163
15022,0.00169456
15023,0.00559334
15024,0.00297278
15025,0.00613437
15026,0.0156353
15027,0.00637473
15028,0.0145439
15029,0.00174518
15030,0.00757698
15031,0.000491749
15032,0.00538488
15033,0.00603623
15034,0.00860949
15035,0.0152447
15036,0.00775602
15037,0.00404903
15038,0.00772281
15039,0.00164557
15040,0.0093807
15041,0.000981622
15042,0.00744112
15043,0.00511862
15044,0.00128447
15045,0.004207
15046,0.0157312
15047,0.000667966
15048,0.00971794
15049,0.0147258
15050,0.00409736
15051,0.00409339
15052,0.00572203
15053,0.0120204
15054,0.0087616
15055,0.00274074
15056,0.0042238
15057,0.00230945
15058,0.00424044
15059,0.000994074
15060,0.00329437
15061,0.000793072
15062,0.0010329
15063,0.00411809
15064,0.00413395
15065,0.00420284
15066,0.0042866
15067,0.0122566
15068,0.0101803
15069,0.00341082
15070,0.00377334
15071,0.0015471
15072,0.00919953
15073,0.00733623
15074,0.00374588
15075,0.000902856
15076,0.00570689
15077,0.00408965
15078,0.00201632
15079,0.0075759
15080,0.00663693
15081,0.00113296
15082,0.00210517
15083,0.00598428
15084,0.00265655
15085,0.000697237
15086,0.00130177
15087,0.000140441
15088,0.0141071
15089,0.00439145
15090,0.0025384
15091,0.00207858
15092,0.0193098
15093,0.00277522
15094,0.00580048
15095,0.00878543
15096,0.00247571
15097,0.00142599
15098,0.00991528
15099,0.0058073
15100,0.00708963
15101,0.00920312
15102,0.0084988
15103,0.00917371
15104,0.0106702
15105,0.00111815
15106,0.001772
15107,0.00022979
15108,0.00199691
15109,0.0109291
15110,0.00272907
15111,0.00304511
15112,0.00277064
15113,0.00974325
15114,0.00360273
15115,0.00346843
15116,0.0124734
15117,0.00813666
15118,0.00214031
15119,0.00663152
15120,0.0071601
15121,0.00984512
15122,0.00107915
15123,0.000481418
15124,0.00436335
15125,0.00926934
15126,0.00690338
15127,0.0128101
15128,0.00403454
15129,0.000228151
15130,0.00388375
15131,0.00685626
15132,0.00943514
15133,0.000340215
15134,0.000390902
15135,0.00568886
15136,0.00966646
15137,0.004008
15138,0.00433939
15139,0.00205689
15140,0.00652483
15141,0.00246677
15142,0.00402212
15143,0.00207427
15144,0.00509623
15145,0.0043397
15146,0.000305331
15147,0.00697304
15148,0.00922976
15149,0.00509155
15150,0.00883846
15151,0.00229296
15152,0.000354736
15153,0.0102933
15154,0.00901254
15155,0.00459787
15156,0.00291173
15157,5.18049e-06
15158,0.00149915
15159,0.00467473
15160,0.0132825
15161,0.00138964
15162,0.00290539
15163,0.00144666
15164,0.00344113
15165,0.00346995
15166,0.00510817
15167,0.00525718
15168,0.00199882
15169,0.00137426
15170,0.0079102
15171,0.00370734
15172,0.0120131
15173,0.00044529
15174,0.000753174
15175,0.00473865
15176,0.00267832
15177,0.0124806
15178,0.0108735
15179,0.000487396
15180,0.00972385
15181,0.00254356
15182,0.00516685
15183,0.011034
15184,0.00502056
15185,0.00756579
15186,0.0100404
15187,0.00560184
15188,0.0046091
15189,0.0170519
15190,0.00610303
15191,0.00320673
15192,0.000523378
15193,7.85205e-05
15194,0.0027493
15195,0.00464588
15196,0.00891036
15197,0.000354235
15198,0.00429826
15199,0.000607889
15200,0.00248987
15201,0.00265002
15202,0.00284676
15203,7.64813e-05
15204,0.00521518
15205,0.00650425
15206,0.00151659
15207,0.00278805
15208,0.00113571
15209,0.0070263
15210,0.00530622
15211,0.0123572
15212,0.00156419
15213,0.00565382
15214,0.00181814
15215,0.0031452
15216,0.0154723
15217,0.0051148
15218,0.0102045
15219,0.0102446
15220,0.00366008
15221,0.00566409
15222,0.00430699
15223,0.00116303
15224,0.00961012
15225,0.00483812
15226,0.00769227
15227,0.000883213
15228,0.00471695
15229,0.00229232
15230,0.0017791
15231,0.00477231
15232,0.00468389
15233,0.00961485
15234,0.00105117
15235,0.00485302
15236,0.00294698
15237,0.0120162
15238,0.00540201
15239,6.93339e-06
15240,0.00874097
15241,0.00904711
15242,0.00878387
15243,0.000115403
15244,0.00353453
15245,0.00700712
15246,0.0018561
15247,0.00300902
15248,0.0050009
15249,0.00435161
15250,0.00399537
15251,0.00846254
15252,0.00461535
15253,0.00785788
15254,0.00102424
15255,0.00084788
15256,0.00219166
15257,0.00323114
15258,0.0107406
15259,0.00897901
15260,0.00295685
15261,0.00380009
15262,0.00660464
15263,0.00330085
15264,0.00380861
15265,0.0111111
15266,0.00153346
15267,0.0124917
15268,0.00432967
15269,0.000540261
15270,0.0063416
15271,0.000173218
15272,0.00455817
15273,0.00843817
15274,0.00338129
15275,0.00215167
15276,0.00222227
15277,0.00414323
15278,0.00413129
15279,0.00443911
15280,0.00176189
15281,0.00288727
15282,0.00402791
15283,0.00265745
15284,0.0169499
15285,0.00669506
15286,0.004743
15287,0.00658228
15288,0.0104084
15289,0.0041907
15290,0.00037974
15291,0.00112815
15292,0.000746721
15293,0.00273222
15294,0.0056943
15295,0.00407782
15296,0.00208262
15297,0.00303273
15298,0.00134206
15299,0.00310119
15300,0.00452086
15301,0.00064297
15302,0.00138046
15303,0.00692915
15304,0.0118803
15305,0.0038716
15306,0.00365998
15307,0.00431379
15308,0.000737517
15309,0.00454768
15310,0.00178779
15311,0.00207233
15312,0.00221043
15313,0.00308885
15314,0.00554566
15315,0.00104036
15316,0.00793736
15317,0.007459
15318,0.0122259
15319,0.00222268
15320,0.00805056
15321,0.00821699
15322,0.00118573
15323,0.00174997
15324,0.0036856
15325,0.00767468
15326,0.00179393
15327,0.00207869
15328,0.00962245
15329,0.0109159
15330,0.00639108
15331,0.00642172
15332,0.00199571
15333,0.0108125
15334,0.00122712
15335,0.00372439
15336,0.00354751
15337,0.00327908
15338,0.00589529
15339,0.00671919
15340,0.00346802
15341,0.00203639
15342,0.000216029
15343,0.00646876
15344,0.00487708
15345,0.00716178
15346,0.00390918
15347,0.00767969
15348,0.00629349
15349,0.00517282
15350,0.00526783
15351,0.0038622
15352,0.00284508
15353,0.0037552
15354,0.00624677
15355,0.00879843
15356,0.00623174
15357,0.000536104
15358,0.00578241
15359,0.00571109
15360,0.00167877
15361,0.00949271
15362,0.0192883
15363,0.0015085
15364,0.00508414
15365,0.00259296
15366,0.000357566
15367,0.00670895
15368,0.00191997
15369,0.0017675
15370,0.00219494
15371,0.00710764
15372,0.00422729
15373,0.00522379
15374,0.0133772
15375,0.00398046
15376,0.00279575
15377,0.00296309
15378,0.00674035
15379,0.00125938
15380,0.00467693
15381,0.00028337
15382,0.0067061
15383,0.0100165
15384,0.0026578
15385,0.00306996
15386,0.00529975
15387,0.00577634
15388,0.00956249
15389,0.0073665
15390,0.00299858
15391,0.00136074
15392,0.00276672
15393,3.02552e-05
15394,0.00357199
15395,0.000974106
15396,0.00151584
15397,0.0119468
15398,0.00245011
15399,0.000879332
15400,0.00823821
15401,0.00817641
15402,0.00125927
15403,0.00161543
15404,0.00286997
15405,7.44104e-06
15406,0.00406364
15407,0.00743802
15408,0.0095015
15409,0.00371191
15410,0.00334955
15411,0.000980439
15412,0.00287329
15413,0.00411146
15414,0.00362109
15415,0.00336497
15416,0.00185423
15417,0.000693412
15418,0.00187122
15419,0.00656631
15420,0.00715795
15421,0.00304902
15422,0.00999335
15423,0.00283102
15424,0.00126737
15425,0.00606231
15426,0.00424804
15427,0.00296093
15428,0.00265251
15429,0.00781064
15430,0.000699326
15431,0.00055873
15432,0.00755069
15433,0.0123874
15434,0.00130638
15435,0.00141637
15436,0.00429497
15437,0.01073
15438,0.00912638
15439,0.00220728
15440,0.00345382
15441,0.00396806
15442,0.00391619
15443,0.00377192
15444,0.00454722
15445,0.00284965
15446,0.00290775
15447,0.00419113
15448,0.00107432
15449,0.00336078
15450,0.00899303
15451,0.00295323
15452,0.00104944
15453,0.00320071
15454,0.000418709
15455,0.00485617
15456,0.00234727
15457,0.00632934
15458,0.00395083
15459,0.00991234
15460,0.00911157
15461,0.000555628
15462,0.00447514
15463,0.00490546
15464,0.00556208
15465,0.00989842
15466,0.00802712
15467,0.00348542
15468,0.00042358
15469,0.00543407
15470,0.000592612
15471,0.00153743
15472,0.00410972
15473,0.00441155
15474,0.0025242
15475,0.000286751
15476,0.00213795
15477,0.00291352
15478,0.000890934
15479,0.00505985
15480,0.00191401
15481,0.00506595
15482,0.00352794
15483,0.00159791
15484,0.000511016
15485,0.00641468
15486,0.00494582
15487,0.000188368
15488,9.91058e-05
15489,0.00985649
15490,0.00491435
15491,0.00969105
15492,0.00782931
15493,0.00596799
15494,0.00984183
15495,0.000107996
15496,0.00321076
15497,0.0033308
15498,0.00361958
15499,0.013958
15500,2.67896e-07
15501,0.00300194
15502,0.0119447
15503,0.00313031
15504,0.00197043
15505,0.00605274
15506,0.0100895
15507,0.00366652
15508,0.00167083
15509,0.00197328
15510,0.00188291
15511,0.0106475
15512,0.00184445
15513,0.00278943
15514,0.00484457
15515,0.00050474
15516,0.0126079
15517,0.00518506
15518,0.00369423
15519,0.00738897
15520,0.00181203
15521,0.014563
15522,0.0089781
15523,0.00758601
15524,0.00628672
15525,0.000467382
15526,0.00567221
15527,0.00358522
15528,0.00789236
15529,0.00868623
15530,0.00100001
15531,0.0162188
15532,0.00739549
15533,0.00322029
15534,0.00352158
15535,0.00424587
15536,0.0011248
15537,0.010253
15538,0.00756842
15539,0.00640469
15540,0.00578186
15541,0.00412861
15542,0.0048175
15543,0.00534661
15544,0.00611707
15545,6.28262e-05
15546,0.00765295
15547,0.0157711
15548,0.00108582
15549,0.00255318
15550,0.0117667
15551,0.000173381
15552,0.0141099
15553,0.00826001
15554,0.00347086
15555,0.0047484
15556,0.00105035
15557,0.00423874
15558,0.00882622
15559,0.00106469
15560,0.00465077
15561,0.0118084
15562,0.00189769
15563,0.00564892
15564,0.00723082
15565,0.00948451
15566,0.00540894
15567,0.00991597
15568,0.00473041
15569,0.00507207
15570,0.00222157
15571,0.00584569
15572,0.00272199
15573,0.00145589
15574,0.000355778
15575,0.00277615
15576,0.00128714
15577,0.00493273
15578,0.00656317
15579,0.0045665
15580,0.00879356
15581,0.00305587
15582,0.000867328
15583,7.88358e-05
15584,0.00294181
15585,0.00457412
15586,0.00750072
15587,0.00754154
15588,0.00159597
15589,0.00359843
15590,0.00620603
15591,0.00219036
15592,0.00338493
15593,0.00679343
15594,0.00961545
15595,0.00477415
15596,0.0106129
15597,0.00294243
15598,0.00554358
15599,0.00107847
15600,0.00358222
15601,0.00675977
15602,0.00336004
15603,0.00880716
15604,0.00243426
15605,0.00200963
15606,0.00103492
15607,0.00140788
15608,0.00166077
15609,0.00853119
15610,0.00169333
15611,0.000353094
15612,0.00237779
15613,0.0195438
15614,0.0048398
15615,0.00643423
15616,0.00124199
15617,0.0047066
15618,0.00183395
15619,0.0069468
15620,0.00942009
15621,0.000486814
15622,0.00739875
15623,0.000467981
15624,0.00451592
15625,0.00958958
15626,0.00621082
15627,0.000755792
15628,0.000961155
15629,0.0153021
15630,0.00322236
15631,0.000464565
15632,0.00460393
15633,0.000660922
15634,0.00884298
15635,0.00384688
15636,0.0147353
15637,0.00476917
15638,0.00324772
15639,0.00010063
15640,0.00679892
15641,0.00487616
15642,0.000686594
15643,0.00264574
15644,0.0141115
15645,0.00714593
15646,0.00685904
15647,0.0102068
15648,0.00159573
15649,0.00477452
15650,0.00383587
15651,0.00435193
15652,0.000497251
15653,0.0089705
15654,0.00630294
15655,0.00360649
15656,0.00285557
15657,0.00529912
15658,0.00955497
15659,0.00236274
15660,0.000885086
15661,0.00603477
15662,0.00509747
15663,0.00374385
15664,0.00386551
15665,2.6249e-05
15666,0.00678566
15667,0.000835178
15668,0.00238652
15669,0.00291283
15670,0.00393372
15671,0.000283206
15672,0.00204027
15673,0.00720786
15674,0.00684106
15675,0.00421384
15676,0.00172089
15677,0.00194156
15678,0.00962103
15679,0.00865448
15680,0.00871561
15681,0.00421087
15682,0.00605499
15683,3.20016e-06
15684,0.00973446
15685,0.00396065
15686,0.00206185
15687,0.00660065
15688,0.0106854
15689,0.00311671
15690,0.00582119
15691,0.000427469
15692,0.00356364
15693,0.0012376
15694,0.00302852
15695,0.00696018
15696,0.00376998
15697,0.00706559
15698,0.00547573
15699,0.0061053
15700,0.00108792
15701,0.000784308
15702,0.00587278
15703,0.00421293
15704,0.0144702
15705,0.00591077
15706,0.00912499
15707,0.00267317
15708,0.00126811
15709,0.00380283
15710,0.00628287
15711,0.00389491
15712,0.0109741
15713,0.000614374
15714,0.000184126
15715,0.0193691
15716,0.00413063
15717,0.00913002
15718,0.00760369
15719,0.00643006
15720,0.000184754
15721,0.00204332
15722,0.00430651
15723,0.00624383
15724,0.00193203
15725,0.00272414
15726,0.00300567
15727,0.00353751
15728,0.0032668
15729,0.000623423
15730,0.000643341
15731,0.00227822
15732,0.0128646
15733,0.00415324
15734,0.00125824
15735,0.0114051
15736,0.000819634
15737,0.00614148
15738,0.00444389
15739,0.00373293
15740,0.012604
15741,0.00303544
15742,0.00346547
15743,0.00268348
15744,0.00170292
15745,0.00608947
15746,0.000199368
15747,0.0107106
15748,0.0022199
15749,0.00351777
15750,0.00210904
15751,0.0048734
15752,0.00570889
15753,0.00828617
15754,0.00522123
15755,0.00420097
15756,0.00627169
15757,0.0018623
15758,0.00207862
15759,0.0069786
15760,0.00454254
15761,0.00425959
15762,0.010276
15763,8.3974e-05
15764,0.00454716
15765,0.000760664
15766,0.0118977
15767,0.0055961
15768,0.00231499
15769,0.00287096
15770,0.00664045
15771,0.00581303
15772,0.00979542
15773,0.00929194
15774,0.00622671
15775,0.000305937
15776,0.0055231
15777,0.0120125
15778,0.0159918
15779,1.60274e-05
15780,0.000350655
15781,0.000186448
15782,0.00503514
15783,0.00133879
15784,0.0110218
15785,0.011473
15786,0.00737635
15787,0.00432057
15788,0.00564474
15789,0.000774496
15790,0.00380712
15791,3.61748e-05
15792,0.00378516
15793,0.00318006
15794,0.00509607
15795,0.00477305
15796,0.000700064
15797,0.00823255
15798,0.00181331
15799,0.002573
15800,0.00903385
15801,0.00208011
15802,0.0129796
15803,0.00104808
15804,0.00696726
15805,0.0118204
15806,0.00470721
15807,0.000152262
15808,0.00133348
15809,0.00760993
15810,0.000800331
15811,0.00934661
15812,0.0040502
15813,0.00179812
15814,0.00220283
15815,0.00219638
15816,2.2937e-05
15817,0.00496062
15818,0.00194611
15819,0.00176487
15820,0.000421536
15821,0.00306296
15822,2.94418e-05
15823,0.00986237
15824,0.00501612
15825,0.0106289
15826,0.00657636
15827,0.00404593
15828,0.000539487
15829,0.00259298
15830,0.0042723
15831,0.00365807
15832,0.00269828
15833,0.00920257
15834,0.00369482
15835,0.000927398
15836,0.00222113
15837,0.00426921
15838,0.0127376
15839,0.00288856
15840,8.63656e-05
15841,0.00266429
15842,0.00676387
15843,0.00503087
15844,0.0098342
15845,0.0104749
15846,0.00905983
15847,0.000443619
15848,0.0035459
15849,0.00293306
15850,0.000671634
15851,0.00278169
15852,0.00638132
15853,0.00416237
15854,0.0049501
15855,0.0103476
15856,0.00429483
15857,0.0174846
15858,0.0122563
15859,0.00111878
15860,0.00574333
15861,0.00588258
15862,0.00797459
15863,0.000123862
15864,0.00636454
15865,0.00586404
15866,0.00739323
15867,0.00855946
15868,0.00030319
15869,0.000854382
15870,0.000222898
15871,0.00753677
15872,0.00342528
15873,0.00457974
15874,0.00927647
15875,0.00357811
15876,0.00183337
15877,0.000219778
15878,0.00929736
15879,0.000489564
15880,0.00475208
15881,0.0132096
15882,0.00152351
15883,0.00213171
15884,5.24094e-05
15885,0.00164069
15886,0.00604999
15887,0.00193886
15888,0.0068018
15889,0.000857834
15890,0.000673527
15891,0.00972171
15892,0.00483499
15893,2.96604e-05
15894,0.00549766
15895,0.00314419
15896,0.000176381
15897,0.00243042
15898,0.00011837
15899,0.00518828
15900,0.00196738
15901,0.00728237
15902,0.00389465
15903,0.00502378
15904,0.0191995
15905,0.00193794
15906,0.0112277
15907,0.00188236
15908,0.00106269
15909,0.000404164
15910,0.0118844
15911,0.00138267
15912,0.000887268
15913,0.000304269
15914,0.00379872
15915,0.00101067
15916,0.00323257
15917,0.00182283
15918,0.00690668
15919,0.00714427
15920,0.0062621
15921,0.00707446
15922,0.000935497
15923,0.00419747
15924,2.26925e-05
15925,0.000683752
15926,0.00392641
15927,8.65169e-05
15928,0.00075028
15929,0.00585699
15930,0.00304582
15931,0.000416931
15932,0.00232896
15933,0.0112379
15934,0.000861395
15935,0.00148996
15936,0.0116491
15937,0.0133713
15938,0.000176865
15939,0.00057519
15940,0.000365634
15941,0.00811177
15942,0.002314
15943,0.00472921
15944,0.00528103
15945,0.0102504
15946,0.000762583
15947,0.00165565
15948,0.0106608
15949,0.00626672
15950,0.00435544
15951,0.00730001
15952,0.00447029
15953,0.00150256
15954,0.000124101
15955,0.0110137
15956,0.0024407
15957,0.00240404
15958,0.00261347
15959,0.00829844
15960,0.00217465
15961,0.00629345
15962,0.0040794
15963,0.00248342
15964,0.00325075
15965,0.00742427
15966,0.002008
15967,0.00821122
15968,0.00692728
15969,0.00395806
15970,0.000241678
15971,0.00318536
15972,0.00306273
15973,0.00215353
15974,0.000799897
15975,0.00200944
15976,0.0163008
15977,0.010974
15978,0.00579551
15979,0.00231891
15980,7.40752e-05
15981,0.00069792
15982,0.00161829
15983,0.000104554
15984,0.00306771
15985,0.00312262
15986,0.00242256
15987,0.0136337
15988,0.000756955
15989,0.00411147
15990,0.0014368
15991,0.00137747
15992,0.015225
15993,0.00533678
15994,0.00582753
15995,0.0116846
15996,0.00443381
15997,0.00226406
15998,0.00605201
15999,0.00168695
16000,0.00260854
16001,0.0066014
16002,0.0100808
16003,0.0174375
16004,0.00329224
16005,0.0112342
16006,0.0008775
16007,0.00482613
16008,0.00715498
16009,0.00514189
16010,0.0115229
16011,0.00963748
16012,0.00483464
16013,0.00708635
16014,0.0121959
16015,0.00127074
16016,0.000479721
16017,0.00512766
16018,0.0114099
16019,0.00503378
16020,0.00383257
16021,0.00576904
16022,0.000490509
16023,0.00392493
16024,0.000883683
16025,0.00237846
16026,0.00144744
16027,0.00481615
16028,0.0029157
16029,0.000309568
16030,0.00516002
16031,0.00350673
16032,0.00522529
16033,0.00113364
16034,0.00337824
16035,0.00370214
16036,0.000611615
16037,0.00229913
16038,0.00517322
16039,0.00382548
16040,0.00293791
16041,0.00545744
16042,0.00374395
16043,0.000855148
16044,0.00402115
16045,0.00318543
16046,0.00146477
16047,0.00163669
16048,0.000357537
16049,0.00382578
16050,0.0012196
16051,0.00590722
16052,0.00465301
16053,0.00431966
16054,0.00671388
16055,0.00150471
16056,0.00295108
16057,0.00198488
16058,0.00601096
16059,0.0082092
16060,0.00467983
16061,0.00188035
16062,0.0038671
16063,0.00170616
16064,0.00199533
16065,0.00458509
16066,0.00562971
16067,0.000788992
16068,0.00101333
16069,0.0063596
16070,0.00946217
16071,0.00684703
16072,0.00456591
16073,0.00536135
16074,0.00257117
16075,0.00449218
16076,0.00493069
16077,0.00360167
16078,0.0104239
16079,0.000370015
16080,0.00379976
16081,0.00329474
16082,0.000489822
16083,0.00539876
16084,0.00480305
16085,0.00549161
16086,0.00176868
16087,0.00188216
16088,0.000219459
16089,0.00655912
16090,0.00504877
16091,0.00879028
16092,0.000477388
16093,0.000262335
16094,0.00819716
16095,0.00211982
16096,0.00501916
16097,0.00235193
16098,0.00217134
16099,0.004258
16100,0.00656121
16101,0.00372146
16102,0.00226915
16103,0.00870457
16104,0.000140191
16105,0.00225182
16106,0.000387406
16107,0.002206
16108,0.00760946
16109,0.00215742
16110,0.000159001
16111,0.0049271
16112,0.00613516
16113,0.00380221
16114,0.00168304
16115,0.00849352
16116,0.00189882
16117,0.00128057
16118,0.00566598
16119,0.00419196
16120,0.00849978
16121,0.00770251
16122,0.00190911
16123,0.00101924
16124,0.00600301
16125,0.000972381
16126,0.00172625
16127,0.00428902
16128,0.00189978
16129,0.00203338
16130,0.000618652
16131,0.00562248
16132,0.00332764
16133,0.00462197
16134,0.00188241
16135,0.00453501
16136,0.00200897
16137,0.00495968
16138,0.00412071
16139,0.000369519
16140,0.00783819
16141,0.0085081
16142,0.0140165
16143,0.00409479
16144,0.00546781
16145,0.0108096
16146,0.00799841
16147,0.00132733
16148,0.00611176
16149,0.00211503
16150,0.00832189
16151,0.00940396
16152,0.00149028
16153,0.00234813
16154,0.00861949
16155,0.00245102
16156,0.00370896
16157,8.3353e-05
16158,0.000439905
16159,0.00396118
16160,0.00194635
16161,0.0042083
16162,0.00260765
16163,0.00790669
16164,0.00202492
16165,0.00548122
16166,0.00320016
16167,0.00786662
16168,0.00196185
16169,0.00632097
16170,0.00629315
16171,0.0017844
16172,0.00115211
16173,0.00122318
16174,0.00741334
16175,0.00623362
16176,0.000683607
16177,0.00503932
16178,0.000195205
16179,0.00531105
16180,0.0076988
16181,0.00130024
16182,0.00784717
16183,0.00168082
16184,0.00233766
16185,0.00213852
16186,0.00425192
16187,0.000964453
16188,0.00810499
16189,0.00228457
16190,0.00109321
16191,0.000154902
16192,0.000261159
16193,0.00475519
16194,0.0094463
16195,0.000383724
16196,0.00854544
16197,0.00657662
16198,0.00170104
16199,0.00304608
16200,0.000281528
16201,0.0115209
16202,0.00306166
16203,0.00205321
16204,0.00651507
16205,0.00495864
16206,0.00530025
16207,0.00123573
16208,0.0016865
16209,0.000876086
16210,0.00270495
16211,0.00109298
16212,0.00140818
16213,0.00405719
16214,0.00513995
16215,0.00636471
16216,0.00138131
16217,0.00232153
16218,0.0092238
16219,0.00715767
16220,0.00328947
16221,0.00057049
16222,0.00113
16223,0.00115282
16224,0.00217822
16225,0.0033332
16226,0.0042955
16227,0.00582462
16228,0.00131413
16229,0.00969902
16230,0.00739192
16231,0.00173491
16232,0.00641053
16233,0.00969631
16234,0.00419623
16235,0.00345929
16236,0.00263507
16237,0.00113775
16238,0.00333124
16239,0.00754707
16240,0.00779749
16241,4.37876e-06
16242,0.00533279
16243,0.00498543
16244,0.0109403
16245,0.00808315
16246,0.00232921
16247,0.00222544
16248,0.00962102
16249,0.00499352
16250,0.000259947
16251,0.0096281
16252,0.00814903
16253,0.0035949
16254,0.000421434
16255,0.000517925
16256,0.00559025
16257,0.000528863
16258,0.00264332
16259,0.00349443
16260,0.00623873
16261,0.00704229
16262,0.00270764
16263,0.000341591
16264,0.0091946
16265,0.00345548
16266,0.000891421
16267,0.00479216
16268,0.00606556
16269,0.00230243
16270,0.00545295
16271,0.000951845
16272,0.00286957
16273,0.0118968
16274,0.00727245
16275,0.00176667
16276,0.00983177
16277,0.00394221
16278,1.32978e-05
16279,0.00566787
16280,0.00263671
16281,0.00111861
16282,0.00519746
16283,0.00712319
16284,0.00370472
16285,0.00785074
16286,0.00246539
16287,0.00159468
16288,0.00127758
16289,0.00134907
16290,0.00772748
16291,0.00666179
16292,0.00966246
16293,0.00324165
16294,0.0126264
16295,0.00415647
16296,0.000105852
16297,0.00446176
16298,0.00383109
16299,0.00685758
16300,0.0101744
16301,0.000344149
16302,0.00020546
16303,0.0013092
16304,0.00114386
16305,0.00648676
16306,0.00641145
16307,0.00108826
16308,0.00188942
16309,0.00238051
16310,0.000531526
16311,0.00598794
16312,0.0016478
16313,8.0779e-06
16314,0.00306199
16315,0.000826209
16316,0.00422155
16317,0.00943364
16318,0.00510945
16319,0.000963601
16320,0.00196159
16321,0.000910912
16322,0.000403959
16323,0.00203325
16324,0.0114082
16325,0.000134031
16326,0.0039799
16327,0.000300191
16328,0.00800919
16329,0.000852263
16330,0.0026974
16331,0.00926743
16332,0.00321567
16333,0.00195066
16334,0.00578785
16335,0.0032602
16336,0.00451528
16337,0.00336669
16338,0.00309433
16339,0.00713818
16340,0.00107618
16341,0.006943
16342,0.00467107
16343,0.00530882
16344,0.00806419
16345,0.0072094
16346,0.00598644
16347,0.000546494
16348,0.00318165
16349,0.000664581
16350,0.00137816
16351,0.00991406
16352,0.00180202
16353,0.00188788
16354,0.0098955
16355,0.00330358
16356,0.00360913
16357,0.00328126
16358,0.00312139
16359,0.00550372
16360,0.00141085
16361,0.00393034
16362,0.00130628
16363,0.00695065
16364,0.0026867
16365,0.00268608
16366,0.00128069
16367,0.00229626
16368,0.000979974
16369,0.00206064
16370,0.0134588
16371,0.00207827
16372,0.00312829
16373,0.000260853
16374,0.00994387
16375,0.00127703
16376,0.00319388
16377,0.00293701
16378,0.000166662
16379,0.00205446
16380,0.00321607
16381,0.000864607
16382,0.00159707
16383,0.0117003
16384,0.000294442
16385,0.00418203
16386,0.00223031
16387,0.0129915
16388,0.00699379
16389,0.00225298
16390,0.00522686
16391,0.00170665
16392,0.00750092
16393,0.00301173
16394,0.00306352
16395,0.00265473
16396,0.00550867
16397,0.000552578
16398,0.00380979
16399,0.000592035
16400,0.00235
16401,0.00126481
16402,0.00467083
16403,0.00427999
16404,0.0095641
16405,0.00647474
16406,0.000340618
16407,0.00110646
16408,0.00948071
16409,0.00424118
16410,0.00527269
16411,0.00342405
16412,0.0117627
16413,0.00946733
16414,0.00509843
16415,0.00936599
16416,0.00706851
16417,0.00318755
16418,0.0042143
16419,0.00229692
16420,0.00258152
16421,0.00490333
16422,0.00221814
16423,0.0115401
16424,0.0002078
16425,0.0147503
